time,open,high,low,close,volume
2015-08-25 00:00,1154.129,1155.149,1134.559,1137.548,1380
2015-08-26 00:00,1137.66,1139.738,1117.722,1127.329,1380
2015-08-27 00:00,1127.33,1131.759,1118.278,1131.448,1380
2015-08-28 00:00,1131.448,1140.792,1123.758,1133.021,1050
2015-08-30 00:00,1132.849,1135.199,1129.239,1134.231,330
2015-08-31 00:00,1134.281,1142.721,1125.668,1142.051,1380
2015-09-01 00:00,1142.078,1147.861,1135.418,1139.48,1379
2015-09-02 00:00,1139.479,1142.398,1131.329,1132.698,1380
2015-09-03 00:00,1132.698,1134.26,1121.809,1124.749,1379
2015-09-04 00:00,1124.749,1132.21,1116.78,1120.921,1050
2015-09-06 00:00,1122.92,1124.779,1117.689,1123.279,329
2015-09-07 00:00,1123.28,1124.238,1115.788,1121.411,1141
2015-09-08 00:00,1121.362,1126.681,1118.578,1124.068,1380
2015-09-09 00:00,1124.058,1124.482,1101.239,1107.129,1380
2015-09-10 00:00,1107.129,1114.988,1105.189,1112.059,1380
2015-09-11 00:00,1112.059,1112.769,1098.728,1107.201,1049
2015-09-13 00:00,1107.69,1109.498,1104.698,1109.178,330
2015-09-14 00:00,1109.178,1110.421,1103.529,1107.471,1379
2015-09-15 00:00,1107.452,1109.039,1102.459,1105.209,1380
2015-09-16 00:00,1105.209,1124.152,1104.309,1120.741,1380
2015-09-17 00:00,1120.741,1135.68,1115.388,1127.979,1381
2015-09-18 00:00,1128.039,1141.639,1127.529,1138.421,1049
2015-09-20 00:00,1138.911,1139.89,1135.979,1137.679,330
2015-09-21 00:00,1137.68,1139.849,1129.518,1133.408,1379
2015-09-22 00:00,1133.388,1136.602,1121.328,1124.551,1380
2015-09-23 00:00,1124.591,1136.189,1123.448,1135.768,1380
2015-09-24 00:00,1135.749,1156.711,1133.739,1146.469,1380
2015-09-25 00:00,1146.519,1148.599,1140.731,1145.78,1050
2015-09-27 00:00,1145.041,1148.199,1143.659,1145.881,330
2015-09-28 00:00,1145.932,1146.362,1127.92,1132.268,1380
2015-09-29 00:00,1132.268,1134.638,1122.839,1125.408,1380
2015-09-30 00:00,1125.408,1127.088,1111.698,1114.829,1380
2015-10-01 00:00,1114.869,1119.111,1111.038,1111.68,1380
2015-10-02 00:00,1111.669,1141.223,1104.608,1138.059,1050
2015-10-04 00:00,1137.521,1139.64,1136.298,1137.079,330
2015-10-05 00:00,1137.09,1141.882,1130.089,1136.651,1380
2015-10-06 00:00,1136.651,1151.13,1135.788,1148.451,1380
2015-10-07 00:00,1148.451,1153.629,1141.569,1142.871,1380
2015-10-08 00:00,1142.871,1151.259,1136.569,1144.848,1380
2015-10-09 00:00,1144.829,1159.631,1144.369,1154.708,1050
2015-10-11 00:00,1155.149,1158.919,1154.789,1158.429,330
2015-10-12 00:00,1158.43,1169.001,1152.989,1155.458,1380
2015-10-13 00:00,1155.331,1174.639,1151.792,1172.261,1380
2015-10-14 00:00,1172.261,1189.739,1163.378,1183.578,1379
2015-10-15 00:00,1183.568,1191.45,1174.398,1179.629,1380
2015-10-16 00:00,1179.63,1184.442,1174.239,1176.64,1050
2015-10-18 00:00,1176.449,1177.979,1171.739,1172.052,330
2015-10-19 00:00,1171.992,1178.149,1167.328,1168.258,1380
2015-10-20 00:00,1168.239,1180.889,1168.239,1177.139,1380
2015-10-21 00:00,1177.15,1178.599,1163.719,1166.239,1380
2015-10-22 00:00,1166.209,1171.73,1162.579,1168.718,1380
2015-10-23 00:00,1168.669,1179.351,1158.929,1164.18,1050
2015-10-25 00:00,1163.641,1165.418,1162.069,1164.498,330
2015-10-26 00:00,1164.498,1169.64,1162.349,1164.209,1380
2015-10-27 00:00,1164.21,1168.779,1160.678,1168.539,1379
2015-10-28 00:00,1168.532,1182.909,1152.278,1160.179,1380
2015-10-29 00:00,1160.179,1162.639,1143.379,1147.488,1379
2015-10-30 00:00,1147.488,1150.019,1139.211,1141.831,1049
2015-11-01 00:00,1141.652,1141.992,1134.158,1140.379,270
2015-11-02 00:00,1140.379,1142.989,1132.549,1135.342,1380
2015-11-03 00:00,1135.369,1138.24,1114.358,1122.378,1380
2015-11-04 00:00,1122.378,1122.509,1106.329,1110.828,1381
2015-11-05 00:00,1110.828,1111.449,1102.919,1108.191,1380
2015-11-06 00:00,1108.191,1110.429,1085.4,1089.452,1110
2015-11-08 00:00,1089.742,1093.859,1089.029,1093.612,270
2015-11-09 00:00,1093.612,1095.72,1088.339,1092.692,1380
2015-11-10 00:00,1092.722,1094.588,1085.179,1092.306,1372
2015-11-11 00:00,1092.209,1093.55,1084.109,1088.138,1380
2015-11-12 00:00,1088.189,1089.639,1074.129,1083.429,1380
2015-11-13 00:00,1083.439,1088.558,1079.708,1083.491,1110
2015-11-15 00:00,1089.14,1093.579,1085.929,1092.742,270
2015-11-16 00:00,1092.742,1098.139,1081.309,1081.928,1380
2015-11-17 00:00,1081.928,1083.439,1064.615,1067.089,1380
2015-11-18 00:00,1067.108,1079.169,1066.129,1076.178,1379
2015-11-19 00:00,1076.189,1087.379,1069.379,1083.468,1380
2015-11-20 00:00,1083.468,1088.048,1075.801,1077.592,1110
2015-11-22 00:00,1077.031,1077.072,1067.39,1071.08,270
2015-11-23 00:00,1071.079,1075.109,1066.761,1070.801,1380
2015-11-24 00:00,1070.802,1081.102,1070.288,1079.379,1380
2015-11-25 00:00,1079.38,1080.058,1067.891,1074.358,1380
2015-11-26 00:00,1074.358,1074.741,1066.83,1068.079,1141
2015-11-27 00:00,1068.129,1069.429,1052.708,1057.469,916
2015-11-29 00:00,1056.839,1058.799,1053.131,1057.271,270
2015-11-30 00:00,1057.271,1074.629,1054.191,1071.739,1380
2015-12-01 00:00,1071.769,1073.039,1063.749,1068.74,1380
2015-12-02 00:00,1068.74,1069.32,1046.231,1052.11,1380
2015-12-03 00:00,1052.099,1065.399,1048.858,1063.058,1380
2015-12-04 00:00,1063.04,1088.841,1058.128,1085.851,1110
2015-12-06 00:00,1085.671,1086.581,1082.598,1084.989,270
2015-12-07 00:00,1084.971,1085.88,1066.189,1072.008,1379
2015-12-08 00:00,1072.058,1079.158,1067.59,1077.589,1380
2015-12-09 00:00,1077.538,1085.349,1069.5,1074.381,1379
2015-12-10 00:00,1074.381,1075.99,1065.829,1066.931,1380
2015-12-11 00:00,1066.981,1079.49,1062.381,1074.191,1110
2015-12-13 00:00,1073.26,1077.499,1071.059,1076.119,270
2015-12-14 00:00,1076.112,1077.389,1058.65,1064.368,1380
2015-12-15 00:00,1064.419,1068.669,1058.849,1065.13,1380
2015-12-16 00:00,1065.129,1078.309,1060.88,1067.299,1380
2015-12-17 00:00,1067.299,1069.198,1047.64,1053.869,1380
2015-12-18 00:00,1053.919,1071.578,1051.189,1065.811,1110
2015-12-20 00:00,1065.902,1069.769,1063.838,1069.239,270
2015-12-21 00:00,1069.24,1081.639,1066.949,1077.838,1380
2015-12-22 00:00,1077.821,1080.691,1071.719,1073.76,1380
2015-12-23 00:00,1073.759,1075.459,1068.269,1073.961,1380
2015-12-24 00:00,1073.961,1076.942,1071.199,1075.811,901
2015-12-27 00:00,1075.681,1076.9,1071.559,1073.722,269
2015-12-28 00:00,1073.722,1074.328,1066.459,1072.631,1380
2015-12-29 00:00,1072.69,1075.3,1067.399,1070.838,1380
2015-12-30 00:00,1070.888,1072.219,1059.389,1062.969,1380
2015-12-31 00:00,1062.97,1063.488,1058.168,1060.881,1110
2016-01-03 00:00,1062.341,1066.321,1061.729,1064.128,270
2016-01-04 00:00,1064.079,1083.488,1063.438,1076.602,1380
2016-01-05 00:00,1076.62,1082.048,1074.928,1077.799,1380
2016-01-06 00:00,1077.751,1102.699,1077.648,1099.129,1380
2016-01-07 00:00,1099.121,1112.949,1092.418,1103.068,1380
2016-01-08 00:00,1103.068,1105.551,1092.229,1104.031,1110
2016-01-10 00:00,1103.751,1108.401,1103.388,1105.193,270
2016-01-11 00:00,1105.193,1107.759,1093.02,1096.419,1380
2016-01-12 00:00,1096.42,1099.192,1082.909,1084.688,1380
2016-01-13 00:00,1084.688,1095.451,1079.76,1092.069,1380
2016-01-14 00:00,1092.069,1095.09,1071.419,1080.308,1380
2016-01-15 00:00,1080.358,1097.282,1079.911,1088.371,1110
2016-01-17 00:00,1089.402,1093.31,1089.189,1093.092,270
2016-01-18 00:00,1093.052,1093.052,1085.389,1089.73,1141
2016-01-19 00:00,1089.729,1094.53,1082.459,1092.529,1380
2016-01-20 00:00,1092.578,1109.619,1091.059,1099.651,1380
2016-01-21 00:00,1099.651,1104.509,1092.389,1100.459,1380
2016-01-22 00:00,1100.469,1102.779,1094.038,1097.462,1110
2016-01-24 00:00,1097.3,1102.04,1097.13,1101.399,270
2016-01-25 00:00,1101.549,1113.739,1099.599,1112.849,1380
2016-01-26 00:00,1112.748,1122.908,1109.719,1121.161,1380
2016-01-27 00:00,1121.199,1127.99,1114.871,1120.749,1380
2016-01-28 00:00,1120.749,1122.552,1110.9,1114.169,1380
2016-01-29 00:00,1114.22,1118.401,1108.352,1117.891,1110
2016-01-31 00:00,1117.641,1121.86,1115.352,1121.431,270
2016-02-01 00:00,1121.511,1130.39,1119.588,1126.311,1380
2016-02-02 00:00,1126.352,1130.951,1122.272,1127.561,1380
2016-02-03 00:00,1127.602,1145.458,1124.319,1141.821,1380
2016-02-04 00:00,1141.821,1157.308,1139.648,1154.998,1380
2016-02-05 00:00,1154.998,1174.49,1145.188,1173.352,1110
2016-02-07 00:00,1173.299,1173.299,1164.3,1165.979,270
2016-02-08 00:00,1165.978,1200.799,1164.248,1195.408,1380
2016-02-09 00:00,1195.408,1198.881,1185.641,1190.489,1380
2016-02-10 00:00,1190.559,1214.22,1181.489,1205.469,1380
2016-02-11 00:00,1205.471,1263.329,1205.222,1236.948,1380
2016-02-12 00:00,1237.03,1246.088,1232.372,1237.452,1110
2016-02-14 00:00,1231.088,1234.799,1221.739,1223.829,270
2016-02-15 00:00,1223.819,1224.029,1193.98,1194.139,1141
2016-02-16 00:00,1194.139,1216.939,1190.829,1205.808,1380
2016-02-17 00:00,1205.808,1213.712,1200.462,1209.788,1380
2016-02-18 00:00,1209.788,1239.879,1200.691,1227.618,1380
2016-02-19 00:00,1227.668,1234.528,1219.902,1225.832,1110
2016-02-21 00:00,1225.059,1226.188,1219.341,1219.558,270
2016-02-22 00:00,1219.579,1219.988,1201.871,1218.45,1380
2016-02-23 00:00,1218.481,1232.559,1214.952,1228.902,1380
2016-02-24 00:00,1228.902,1253.251,1221.129,1233.9,1380
2016-02-25 00:00,1233.891,1242.931,1225.568,1237.289,1380
2016-02-26 00:00,1237.249,1240.458,1211.459,1222.421,1110
2016-02-28 00:00,1222.511,1226.609,1215.651,1223.741,270
2016-02-29 00:00,1223.75,1248.461,1223.051,1244.449,1380
2016-03-01 00:00,1244.442,1247.858,1224.708,1228.229,1380
2016-03-02 00:00,1228.211,1244.009,1225.538,1239.009,1380
2016-03-03 00:00,1239.009,1268.248,1237.709,1262.298,1380
2016-03-04 00:00,1262.298,1279.728,1250.508,1258.991,1110
2016-03-06 00:00,1260.112,1268.559,1256.659,1260.729,270
2016-03-07 00:00,1260.739,1273.111,1258.319,1267.35,1380
2016-03-08 00:00,1267.43,1278.04,1251.571,1254.149,1380
2016-03-09 00:00,1254.15,1260.311,1242.912,1251.08,1380
2016-03-10 00:00,1251.079,1284.189,1237.111,1275.469,1380
2016-03-11 00:00,1275.469,1275.75,1248.169,1250.392,1110
2016-03-13 00:00,1249.98,1256.699,1247.84,1253.228,330
2016-03-14 00:00,1253.249,1261.038,1225.659,1227.391,1380
2016-03-15 00:00,1227.392,1238.039,1226.271,1232.501,1380
2016-03-16 00:00,1232.501,1263.842,1226.718,1255.712,1380
2016-03-17 00:00,1255.712,1270.892,1255.369,1263.491,1380
2016-03-18 00:00,1263.491,1265.494,1247.798,1254.788,1050
2016-03-20 00:00,1254.178,1255.96,1250.819,1252.831,330
2016-03-21 00:00,1252.841,1253.35,1240.571,1245.989,1380
2016-03-22 00:00,1245.99,1260.24,1242.659,1243.229,1380
2016-03-23 00:00,1243.23,1243.52,1214.799,1218.191,1380
2016-03-24 00:00,1218.158,1223.732,1212.16,1216.95,1050
2016-03-27 00:00,1215.608,1216.191,1208.068,1210.729,330
2016-03-28 00:00,1210.799,1223.06,1210.579,1217.991,1380
2016-03-29 00:00,1217.991,1242.878,1215.29,1236.079,1380
2016-03-30 00:00,1236.079,1244.029,1223.169,1226.599,1380
2016-03-31 00:00,1226.61,1240.352,1226.162,1230.65,1380
2016-04-01 00:00,1230.639,1235.26,1208.999,1221.449,1050
2016-04-03 00:00,1220.102,1222.53,1216.149,1217.168,330
2016-04-04 00:00,1217.158,1226.798,1214.548,1224.788,1379
2016-04-05 00:00,1224.779,1236.751,1223.849,1229.629,1380
2016-04-06 00:00,1229.629,1231.83,1216.481,1226.26,1380
2016-04-07 00:00,1226.259,1243.2,1225.379,1237.701,1380
2016-04-08 00:00,1237.701,1242.639,1229.55,1239.059,1050
2016-04-10 00:00,1239.398,1252.039,1239.198,1249.971,330
2016-04-11 00:00,1249.989,1259.93,1246.179,1253.998,1380
2016-04-12 00:00,1253.998,1262.589,1251.109,1252.46,1380
2016-04-13 00:00,1252.46,1253.41,1229.029,1233.45,1380
2016-04-14 00:00,1233.39,1244.05,1223.789,1229.389,1380
2016-04-15 00:00,1229.39,1235.84,1226.239,1233.398,1050
2016-04-17 00:00,1234.68,1239.49,1233.22,1233.982,330
2016-04-18 00:00,1233.999,1241.58,1227.649,1229.481,1380
2016-04-19 00:00,1229.481,1257.94,1229.171,1253.439,1380
2016-04-20 00:00,1253.44,1256.21,1242.329,1249.151,1380
2016-04-21 00:00,1249.151,1270.222,1243.789,1249.05,1380
2016-04-22 00:00,1249.049,1250.749,1227.349,1231.878,1050
2016-04-24 00:00,1232.708,1234.4,1229.99,1233.59,330
2016-04-25 00:00,1233.589,1242.23,1230.661,1237.799,1380
2016-04-26 00:00,1237.819,1246.729,1231.298,1243.539,1380
2016-04-27 00:00,1243.599,1252.6,1237.692,1248.591,1380
2016-04-28 00:00,1248.591,1280.759,1245.939,1276.121,1380
2016-04-29 00:00,1276.022,1296.652,1271.109,1292.138,1050
2016-05-01 00:00,1290.48,1295.99,1290.379,1292.831,330
2016-05-02 00:00,1292.831,1303.655,1287.609,1293.921,1379
2016-05-03 00:00,1293.921,1301.702,1279.649,1281.598,1380
2016-05-04 00:00,1281.59,1289.741,1271.749,1280.439,1379
2016-05-05 00:00,1280.449,1286.4,1268.789,1279.159,1380
2016-05-06 00:00,1279.151,1295.49,1275.548,1287.028,1050
2016-05-08 00:00,1284.481,1287.479,1283.549,1284.35,330
2016-05-09 00:00,1284.369,1285.04,1259.419,1265.939,1379
2016-05-10 00:00,1265.899,1271.129,1256.809,1270.058,1380
2016-05-11 00:00,1270.039,1279.08,1269.259,1272.54,1380
2016-05-12 00:00,1272.539,1280.87,1261.589,1268.298,1380
2016-05-13 00:00,1268.279,1276.268,1262.879,1272.459,1050
2016-05-15 00:00,1271.43,1279.45,1270.929,1276.57,330
2016-05-16 00:00,1276.569,1288.659,1270.948,1278.231,1380
2016-05-17 00:00,1278.231,1282.191,1269.069,1274.438,1380
2016-05-18 00:00,1274.429,1276.08,1254.99,1258.22,1379
2016-05-19 00:00,1258.219,1259.089,1243.789,1254.782,1380
2016-05-20 00:00,1254.782,1260.199,1248.758,1251.568,1050
2016-05-22 00:00,1250.93,1255.99,1248.759,1254.589,330
2016-05-23 00:00,1254.59,1255.409,1243.098,1245.908,1380
2016-05-24 00:00,1245.849,1246.308,1223.258,1228.699,1380
2016-05-25 00:00,1228.749,1234.142,1217.789,1229.401,1380
2016-05-26 00:00,1229.401,1232.109,1211.539,1216.209,1379
2016-05-27 00:00,1216.21,1223.531,1206.679,1212.239,1050
2016-05-29 00:00,1212.409,1213.36,1199.831,1203.021,330
2016-05-30 00:00,1203.021,1214.33,1199.732,1213.56,1141
2016-05-31 00:00,1213.56,1219.882,1208.282,1215.182,1380
2016-06-01 00:00,1215.182,1220.36,1205.909,1214.938,1380
2016-06-02 00:00,1214.938,1217.63,1206.9,1211,1380
2016-06-03 00:00,1211.079,1244.68,1210.529,1243.848,1050
2016-06-05 00:00,1242.879,1248.629,1240.822,1241.849,330
2016-06-06 00:00,1241.85,1247.455,1239.92,1243.452,1380
2016-06-07 00:00,1243.459,1248.08,1234.771,1247.569,1380
2016-06-08 00:00,1247.642,1266.26,1247.319,1261.828,1380
2016-06-09 00:00,1261.809,1271.632,1256.761,1266.54,1380
2016-06-10 00:00,1266.539,1278.09,1264.509,1272.838,1050
2016-06-12 00:00,1275.448,1278.31,1272.352,1274.542,330
2016-06-13 00:00,1274.529,1287.142,1273.879,1280.48,1380
2016-06-14 00:00,1280.48,1289.772,1276.228,1283.429,1380
2016-06-15 00:00,1283.43,1301.262,1278.428,1299.111,1380
2016-06-16 00:00,1299.111,1315.53,1276.53,1283.499,1379
2016-06-17 00:00,1283.511,1299.441,1279.289,1297.559,1050
2016-06-19 00:00,1289.379,1292.219,1280.968,1284.499,330
2016-06-20 00:00,1284.5,1294.189,1277.969,1287.069,1380
2016-06-21 00:00,1287.069,1287.159,1264.478,1269.22,1379
2016-06-22 00:00,1269.22,1269.368,1259.52,1265.369,1380
2016-06-23 00:00,1265.37,1310.279,1250.179,1308.929,1379
2016-06-24 00:00,1308.93,1358.229,1306.872,1315.43,1049
2016-06-26 00:00,1321.238,1335.289,1321.138,1324.851,330
2016-06-27 00:00,1324.992,1333.261,1316.26,1317.922,1380
2016-06-28 00:00,1317.951,1321.122,1305.458,1318.781,1380
2016-06-29 00:00,1318.781,1327.802,1314.029,1314.589,1380
2016-06-30 00:00,1314.591,1331.072,1312.789,1330.12,1380
2016-07-01 00:00,1330.108,1344.48,1329.379,1340.511,1050
2016-07-03 00:00,1341.38,1357.439,1335.941,1346.412,330
2016-07-04 00:00,1346.412,1353.809,1338.039,1342.84,1140
2016-07-05 00:00,1342.839,1371.16,1341.209,1368.309,1380
2016-07-06 00:00,1368.299,1375.081,1359.759,1368.649,1380
2016-07-07 00:00,1368.649,1368.928,1350.789,1356.969,1380
2016-07-08 00:00,1356.969,1370.34,1335.419,1365.778,1050
2016-07-10 00:00,1367.578,1375.02,1363.139,1368.959,330
2016-07-11 00:00,1368.96,1369.139,1350.83,1355.788,1380
2016-07-12 00:00,1355.798,1357.512,1327.548,1337.079,1380
2016-07-13 00:00,1337.068,1347.061,1335.248,1339.028,1380
2016-07-14 00:00,1339.038,1339.729,1320.201,1329.419,1380
2016-07-15 00:00,1329.459,1338.63,1322.498,1336.629,1050
2016-07-17 00:00,1332.618,1334.598,1323.659,1330.19,330
2016-07-18 00:00,1330.199,1335.47,1323.461,1329.738,1380
2016-07-19 00:00,1329.738,1338.349,1326.698,1332.939,1380
2016-07-20 00:00,1332.918,1333.738,1310.759,1314.189,1380
2016-07-21 00:00,1314.189,1333.83,1314.159,1326.568,1380
2016-07-22 00:00,1326.558,1329.369,1319.628,1321.688,1050
2016-07-24 00:00,1322.679,1323.71,1313.529,1317.23,330
2016-07-25 00:00,1317.229,1322.529,1311.971,1316.029,1380
2016-07-26 00:00,1316.089,1324.488,1314.659,1316.482,1378
2016-07-27 00:00,1316.481,1342.418,1316.481,1337.959,1380
2016-07-28 00:00,1337.941,1345.528,1332.439,1337.909,1380
2016-07-29 00:00,1337.909,1354.998,1328.462,1350.078,1050
2016-07-31 00:00,1349.338,1351.649,1346.229,1349.98,330
2016-08-01 00:00,1349.979,1354.849,1346.302,1348.658,1380
2016-08-02 00:00,1348.669,1367.198,1348.499,1362.588,1380
2016-08-03 00:00,1362.598,1366.45,1352.329,1353.039,1380
2016-08-04 00:00,1353.039,1364.948,1349.1,1361.018,1380
2016-08-05 00:00,1361.008,1364.649,1334.718,1335.128,1050
2016-08-07 00:00,1335.348,1337.649,1331.349,1336.15,330
2016-08-08 00:00,1336.159,1338.249,1329.868,1334.91,1380
2016-08-09 00:00,1334.909,1349.018,1330.579,1348.52,1380
2016-08-10 00:00,1348.52,1357.16,1341.609,1342.409,1380
2016-08-11 00:00,1342.41,1353.279,1334.788,1340.858,1380
2016-08-12 00:00,1340.82,1356.339,1333.309,1335.318,1050
2016-08-14 00:00,1338.029,1339.8,1336.189,1338.879,330
2016-08-15 00:00,1338.868,1346.27,1335.749,1346.009,1381
2016-08-16 00:00,1346.028,1358.009,1341.079,1344.649,1380
2016-08-17 00:00,1344.649,1356.049,1335.91,1352.978,1380
2016-08-18 00:00,1352.969,1353.938,1345.679,1347.518,1380
2016-08-19 00:00,1347.5,1351.158,1337.738,1340.899,1050
2016-08-21 00:00,1340.351,1340.811,1331.69,1333.338,330
2016-08-22 00:00,1333.328,1340.03,1332.222,1337.089,1380
2016-08-23 00:00,1337.068,1344.63,1335.289,1337.699,1379
2016-08-24 00:00,1337.719,1340.062,1323.259,1325.968,1380
2016-08-25 00:00,1325.989,1326.959,1318.009,1323.661,1380
2016-08-26 00:00,1323.661,1342.161,1318.328,1320.609,1050
2016-08-28 00:00,1319.971,1321.358,1314.872,1317.438,330
2016-08-29 00:00,1317.418,1325.43,1316.678,1323.639,1380
2016-08-30 00:00,1323.639,1324.049,1309.229,1314.43,1380
2016-08-31 00:00,1314.429,1316.088,1304.358,1309.758,1380
2016-09-01 00:00,1309.758,1316.139,1302.452,1313.479,1380
2016-09-02 00:00,1313.479,1330.089,1303.118,1324.608,936
2016-09-04 00:00,1323.899,1325.019,1321.759,1324.628,330
2016-09-05 00:00,1324.618,1328.538,1323.561,1327.25,1141
2016-09-06 00:00,1327.259,1352.519,1325.878,1352.068,1380
2016-09-07 00:00,1352.088,1352.558,1341.789,1346.319,1380
2016-09-08 00:00,1346.339,1349.33,1335.521,1338.85,1380
2016-09-09 00:00,1338.858,1339.499,1327.129,1327.509,1050
2016-09-11 00:00,1328.018,1329.889,1324.799,1327.78,330
2016-09-12 00:00,1327.779,1331.969,1320.379,1330.688,1380
2016-09-13 00:00,1330.688,1331.028,1313.519,1319.78,1381
2016-09-14 00:00,1319.84,1325.95,1319.298,1324.009,1380
2016-09-15 00:00,1323.989,1328.448,1309.289,1314.778,1380
2016-09-16 00:00,1314.808,1316.149,1306.199,1309.878,1050
2016-09-18 00:00,1309.68,1317.01,1309.408,1315.079,330
2016-09-19 00:00,1315.089,1318.4,1311.698,1315.749,1380
2016-09-20 00:00,1315.749,1317.888,1311.989,1316.649,1379
2016-09-21 00:00,1316.649,1336.879,1307.91,1332.638,1380
2016-09-22 00:00,1332.628,1343.629,1331.149,1334.838,1380
2016-09-23 00:00,1334.829,1340.59,1333.748,1337.069,1049
2016-09-25 00:00,1336.652,1339.879,1332.689,1333.099,330
2016-09-26 00:00,1333.159,1342.119,1332.829,1335.159,1380
2016-09-27 00:00,1335.209,1337.83,1324.702,1325.141,1380
2016-09-28 00:00,1325.141,1326.919,1317.989,1325.068,1380
2016-09-29 00:00,1325.078,1325.179,1316.039,1322.248,1380
2016-09-30 00:00,1322.248,1328.009,1313.228,1314.998,1050
2016-10-02 00:00,1318.429,1319.619,1315.059,1315.468,330
2016-10-03 00:00,1315.468,1318.242,1308.228,1310.221,1380
2016-10-04 00:00,1310.182,1312.139,1266.409,1273.388,1380
2016-10-05 00:00,1273.368,1277.111,1262.118,1265.858,1380
2016-10-06 00:00,1265.869,1268.198,1249.818,1254.882,1380
2016-10-07 00:00,1254.882,1265.399,1241.388,1256.159,1050
2016-10-09 00:00,1256.931,1264.179,1256.511,1263.049,330
2016-10-10 00:00,1263.049,1264.929,1255.519,1258.202,1379
2016-10-11 00:00,1258.202,1262.119,1251.049,1256.902,1380
2016-10-12 00:00,1256.902,1261.799,1249.739,1260.972,1380
2016-10-13 00:00,1260.998,1262.23,1254.719,1255.249,1380
2016-10-14 00:00,1255.269,1259.389,1246.058,1250.529,1050
2016-10-16 00:00,1251.509,1253.879,1250.111,1253.661,330
2016-10-17 00:00,1253.661,1260.359,1250.508,1258.809,1380
2016-10-18 00:00,1258.829,1264.71,1256.362,1262.798,1380
2016-10-19 00:00,1262.798,1273.309,1260.252,1272.148,1380
2016-10-20 00:00,1272.138,1274.368,1261.531,1262.308,1380
2016-10-21 00:00,1262.318,1267.998,1261.111,1265.899,1050
2016-10-23 00:00,1265.729,1266.889,1262.578,1262.878,330
2016-10-24 00:00,1262.869,1271.871,1260.401,1264.902,1380
2016-10-25 00:00,1264.902,1276.611,1264.621,1275.121,1380
2016-10-26 00:00,1275.139,1275.919,1264.692,1266.259,1380
2016-10-27 00:00,1266.26,1272.779,1265.641,1271.338,1380
2016-10-28 00:00,1271.298,1284.158,1261.518,1274.358,1049
2016-10-30 00:00,1277.208,1279.489,1276.048,1276.718,329
2016-10-31 00:00,1276.708,1278.809,1271.189,1277.341,1378
2016-11-01 00:00,1277.341,1291.822,1276.358,1290.219,1380
2016-11-02 00:00,1290.228,1307.961,1289.808,1303.008,1380
2016-11-03 00:00,1302.999,1306.65,1285.618,1299.348,1380
2016-11-04 00:00,1299.338,1307.17,1294.711,1303.559,1050
2016-11-06 00:00,1292.729,1295.811,1287.679,1292.339,270
2016-11-07 00:00,1292.339,1293.251,1278.109,1283.539,1381
2016-11-08 00:00,1283.508,1322.848,1267.949,1320.14,1380
2016-11-09 00:00,1320.109,1337.308,1270.118,1287.858,1380
2016-11-10 00:00,1287.858,1292.209,1251.101,1257.25,1380
2016-11-11 00:00,1257.752,1264.769,1219.039,1225.982,1110
2016-11-13 00:00,1226.872,1231.241,1213.669,1216.799,270
2016-11-14 00:00,1216.778,1231.331,1211.538,1225.999,1380
2016-11-15 00:00,1225.988,1232.998,1218.878,1230.089,1380
2016-11-16 00:00,1230.082,1231.779,1221.458,1227.169,1380
2016-11-17 00:00,1227.169,1231.378,1205.572,1208.129,1381
2016-11-18 00:00,1208.129,1216.092,1202.898,1207.062,1110
2016-11-20 00:00,1207.792,1213.988,1205.541,1211.909,270
2016-11-21 00:00,1212.081,1220.969,1209.298,1217.548,1380
2016-11-22 00:00,1217.518,1219.218,1206.128,1213.918,1367
2016-11-23 00:00,1213.868,1214.691,1181.702,1185.932,1374
2016-11-24 00:00,1185.892,1190.768,1170.839,1175.912,1141
2016-11-25 00:00,1175.861,1193.231,1175.331,1183.778,915
2016-11-27 00:00,1183.251,1197.559,1182.229,1192.814,270
2016-11-28 00:00,1192.812,1197.148,1183.018,1189.931,1381
2016-11-29 00:00,1189.931,1194.889,1181.021,1189.258,1381
2016-11-30 00:00,1189.249,1191.149,1161.879,1170.728,1381
2016-12-01 00:00,1170.719,1177.898,1160.691,1173.619,1381
2016-12-02 00:00,1173.619,1177.961,1166.681,1176.392,1110
2016-12-04 00:00,1181.661,1188.062,1171.551,1176.649,270
2016-12-05 00:00,1176.659,1177.789,1157.239,1173.541,1381
2016-12-06 00:00,1173.632,1175.231,1166.879,1169.091,1380
2016-12-07 00:00,1169.098,1180.189,1165.589,1177.449,1381
2016-12-08 00:00,1177.438,1178.619,1165.068,1167.689,1380
2016-12-09 00:00,1167.751,1171.969,1156.268,1158.938,1110
2016-12-11 00:00,1159.222,1160.171,1154.381,1159.151,270
2016-12-12 00:00,1159.109,1165.749,1151.228,1162.629,1380
2016-12-13 00:00,1162.658,1164.049,1154.548,1160.722,1381
2016-12-14 00:00,1160.722,1165.158,1134.718,1142.081,1380
2016-12-15 00:00,1142.081,1143.922,1122.839,1130.541,1380
2016-12-16 00:00,1130.631,1141.169,1127.768,1133.851,1110
2016-12-18 00:00,1134.061,1139.428,1133.921,1137.828,270
2016-12-19 00:00,1137.818,1142.319,1136.748,1138.792,1381
2016-12-20 00:00,1138.728,1139.578,1125.718,1135.048,1380
2016-12-21 00:00,1135.069,1137.061,1129.908,1131.161,1380
